,Address Sender,Address Receiver,Transaction_value
3979,3143208,2518163,31.560000000000002
3980,4392489,5661422,56.41
3981,2448566,5420188,13.94
3982,64831,4850664,29.18
3983,1235802,5117782,29.17
3984,1526085,4262283,34.14
3985,373615,4890511,0.01
3986,5208663,3184169,829.13
3987,1323155,4474903,0.01
3988,6187596,5919020,0.01
3989,1082583,1356735,29.11
3990,3725573,4832439,39.12
3991,4832439,3519088,9.9
3992,4396138,4732707,2029.08
3993,141907,4832439,0.01
3994,1233337,234902,29.07
3995,1323155,4474903,29.06
3996,141907,911498,0.01
3997,989601,4265960,29.28
3998,4198934,4265960,0.01
3999,321162,942556,32.35
4000,156630,2500437,48.78
4001,6275607,5127396,29.03
4002,459153,4877970,36.69
4003,5497474,1403054,29.02
4004,3976065,5751856,0.21000000000000002
4005,5751856,5497474,29.110000000000003
4006,4058529,5497474,0.41000000000000003
4007,6100957,4740240,41.67
4008,3519088,4740240,10.02
4009,1338724,1055816,49.989999999999995
4010,1403054,5497474,29.88
4011,5497474,1403054,0.01
4012,664336,5497474,0.01
4013,1403054,5497474,29.95
4014,3817478,5497474,1.01
4015,1791689,5497474,29.94
4016,1529333,5497474,1.01
4017,5497474,1403054,28.93
4018,38391,1722843,0.01
4019,5497474,1403054,28.91
4020,1722843,1259899,0.01
4021,5497474,1403054,28.9
4022,1055816,5050584,10.01
4023,4807050,1403054,28.89
4024,5050584,5072189,0.01
4025,5618306,1403054,28.88
4026,5497474,1403054,0.01
4027,5497474,1403054,28.87
4028,5497474,1403054,28.86
4029,5497474,1403054,0.01
4030,1323155,4474903,0.01
4031,5497474,1403054,0.01
4032,5497474,1403054,28.82
4033,5497474,1403054,0.01
4034,5618306,4107324,29.78
4035,4107324,1403054,0.01
4036,4865108,4040897,54.370000000000005
4037,1403054,5497474,0.01
4038,4040897,3562761,50.36
4039,5072189,5800789,9.99
4040,5800789,3872007,38.7
4041,3872007,4696926,9.94
4042,4696926,4214279,28.77
4043,911498,329785,8884.01
4044,4540750,1224086,10000.01
4045,615205,5144300,28.72
4046,49086,222740,28.71
4047,222740,1924429,0.01
4048,1924429,222740,28.7
4049,222740,1924429,0.01
4050,1924429,222740,28.69
4051,222740,1924429,0.01
4052,1924429,222740,28.68
4053,222740,2792795,0.01
4054,2792795,4044071,28.67
4055,4044071,1634742,0.01
4056,1634742,632676,28.66
4057,1924429,521792,28.65
4058,222740,222740,28.64
4059,222740,1924429,0.01
4060,4850664,1924429,28.63
4061,6047423,530454,0.01
4062,530454,852210,28.6
4063,852210,1237379,0.01
4064,942556,321162,28.59
4065,1323155,4474903,0.01
4066,769218,5279683,28.57
4067,1990211,1527100,0.01
4068,6462575,5251914,0.01
4069,4994744,4732010,28.45
4070,30025,141907,0.01
4071,4108863,3957648,28.39
4072,2172350,6106525,6066.5
4073,6106525,5784246,29.37
4074,3027008,4548311,1.01
4075,3527325,5426825,6092.759999999999
4076,4548311,6436678,0.09
4077,5426825,5624148,1028.35
4078,4556846,3204605,474.14
4079,1377943,3403000,328.34
4080,329785,1476070,0.01
4081,1417995,4192745,242.17
4082,4192745,5407113,260.48
4083,245927,1417995,0.01
4084,141907,4832439,1028.31
4085,1323155,4474903,0.01
4086,15720,141907,0.01
4087,647440,4823055,28.15
4088,1469502,4548311,0.04
4089,203556,2673957,28.13
4090,329785,2206062,0.01
4091,1417995,621489,37.120000000000005
4092,2206062,964023,0.01
4093,941124,5461807,100.38000000000001
4094,2245185,5456215,4991.1
4095,5461807,6260814,80.2
4096,6260814,3693040,30.11
4097,422500,5461807,1.25
4098,3693040,4926606,29.9
4099,6275607,2631488,0.01
4100,1320015,3112668,77.07
4101,3112668,630911,29.06
4102,630911,5404824,0.01
4103,5404824,5844661,1.01
4104,5844661,1875191,28.04
4105,1875191,1885184,0.01
4106,1885184,5784673,1.01
4107,4331570,1731725,28.02
4108,3204605,2881894,120.05000000000001
4109,2354958,4030168,328.09999999999997
4110,2354958,4059599,300.09999999999997
4111,2713061,4710835,1.01
4112,4059599,3965845,327.99
4113,4710835,5583877,0.01
4114,2354958,2390366,327.98
4115,5291842,321162,27.97
4116,2354958,1339301,300.01
4117,1323155,4474903,0.01
4118,1254556,2837930,40.01
4119,1186509,2354958,27.94
4120,2206062,2087557,985.01
4121,2837930,6048867,62.93
4122,6048867,4250242,5.01
4123,4250242,1084382,27.92
4124,1084382,6309559,0.01
4125,210622,2611273,52.91
4126,2611273,891620,20.01
4127,891620,5215875,42.9
4128,2049607,5126888,0.01
4129,5215875,6019871,32.89
4130,5126888,3117770,0.01
4131,1914363,4125191,32.879999999999995
4132,5784673,3793301,0.01
4133,3627792,3704538,27.87
4134,3793301,2909192,0.01
4135,2909192,5570949,27.86
4136,5570949,931109,0.01
4137,4186747,1417995,32.85
4138,5583877,6047759,0.01
4139,1224978,2751818,62.84
4140,931109,2845648,0.01
4141,2751818,5409350,32.83
4142,2845648,2284694,0.01
4143,2284694,4237570,27.82
4144,4237570,588326,0.01
4145,6019871,5377298,31.81
4146,588326,4431219,0.01
4147,1408071,2845648,27.8
4148,2845648,2233208,0.01
4149,2233208,2845648,27.79
4150,2845648,5815163,1.0
4151,5123262,2845648,27.78
4152,4431219,3619561,0.01
4153,3619561,2845648,27.77
4154,2845648,3103167,0.01
4155,3103167,2845648,27.76
4156,2690133,2407137,25.01
4157,1517133,2845648,27.75
4158,3854763,2845648,0.01
4159,3476837,4832439,1027.74
4160,3704538,3461648,0.01
4161,3461648,2845648,27.73
4162,2407137,5167795,20.01
4163,4426718,880720,27.72
4164,1924429,3867821,0.01
4165,4456822,6064294,8.1
4166,880720,6462575,27.7
4167,2845648,3768067,27.69
4168,3768067,2018851,27.68
4169,5167795,3867821,5.01
4170,6381325,2018851,27.67
4171,3620691,4980900,5.01
4172,1529797,4583954,65.66
4173,4583954,4412134,37.01
4174,2266534,3560891,42.65
4175,1811397,4215718,5.01
4176,1511900,861855,27.64
4177,3781259,5168324,40.01
4178,5168324,861855,32.629999999999995
4179,861855,1084382,0.01
4180,1084382,1882931,47.6
4181,20466,4474903,0.01
4182,3867821,5446157,327.58
4183,3746825,127397,0.01
4184,3313905,127397,27.57
4185,4125191,5800726,0.01
4186,2845648,3523406,27.56
4187,2306868,6447091,5.01
4188,5251914,4544920,2027.55
4189,2730249,6462575,0.01
4190,1084382,5265607,1027.54
4191,255842,5265607,0.01
4192,530454,852210,0.01
4193,4832439,2611788,38.5
4194,3560891,6416619,37.489999999999995
4195,2611788,5070115,39.01
4196,5265607,5526050,5.01
4197,4832439,3553255,11.01
4198,3553255,5193604,39.01
4199,1728885,2604691,0.01
4200,1084382,3425505,1587.44
4201,3425505,5091217,1555.01
4202,321162,1084382,27.43
4203,1280637,4454108,0.01
4204,1280637,4454108,27.41
4205,5800726,3077310,0.01
4206,3077310,245927,0.01
4207,853167,4218653,27.39
4208,1084382,3975943,5.01
4209,3486529,3975943,32.379999999999995
4210,2988698,3975943,0.01
4211,5091217,2857284,1577.37
4212,2857284,1728633,1545.01
4213,1728633,1821010,1567.36
4214,1821010,3141111,1535.01
4215,3141111,456828,1557.35
4216,456828,1286365,1525.01
4217,1286365,5189367,1547.34
4218,5189367,1555845,1515.01
4219,1555845,1677740,1537.33
4220,1677740,5136417,1505.01
4221,5136417,4830650,1527.32
4222,4830650,3913235,1495.01
4223,3913235,321162,32.31
4224,253098,833421,1485.01
4225,321162,1084382,27.3
4226,1297379,5408178,27.28
4227,1323155,4474903,0.01
4228,1084382,5434052,65.01
4229,5434052,4075222,87.26
4230,4075222,5465254,55.01
4231,5465254,321162,27.25
4232,321162,1084382,0.01
4233,1084382,4395719,15.01
4234,4395719,3143626,32.22
4235,2039751,4661238,5.01
4236,4289578,3975943,27.21
4237,3633674,6275607,1000.01
4238,6047423,530454,27.2
4239,2166089,6462575,0.01
4240,2058745,4823055,27.18
4241,854809,3786480,40.01
4242,1403054,5497474,27.16
4243,4999235,6081652,1027.15
4244,3786480,5638882,35.01
4245,5638882,6041041,57.14
4246,6081652,1403054,0.01
4247,6041041,2046325,52.129999999999995
4248,1403054,5497474,0.01
4249,2046325,4664352,20.01
4250,4664352,3654694,32.11
4251,201325,853463,0.01
4252,6275607,870451,0.01
4253,2457250,6231347,32.07
4254,291651,6231347,32.06
4255,833421,4302211,1480.01
4256,3540408,3975943,27.05
4257,4302211,2834289,5.01
4258,234902,3523406,27.04
4259,447119,6272783,32.03
4260,195725,4093754,0.01
4261,1731725,3608670,33.0
4262,6086351,6403829,1491.99
4263,6403829,4188144,1460.01
4264,4188144,3186141,1481.98
4265,3186141,1570254,5.01
4266,1323155,4474903,26.97
4267,1570254,853463,0.01
4268,1375282,4187626,1471.96
4269,989639,3934170,0.01
4270,6272783,5062482,26.94
4271,4187626,2533187,1440.01
4272,2533187,6258255,31.92
4273,433636,6185036,1430.01
4274,6185036,3576878,1451.91
4275,3576878,4274285,1420.01
4276,2779163,1084382,26.9
4277,1084382,5300375,0.01
4278,3184169,329785,26.89
4279,4629619,4586031,0.01
4280,4274285,2915905,31.87
4281,2809796,2915905,5.01
4282,2745026,6107627,1431.86
4283,2354958,5456249,0.01
4284,1323155,4474903,26.85
4285,995765,1994943,49.309999999999995
4286,1084382,2848996,31.84
4287,348047,4504366,20.01
4288,4504366,3917350,31.83
4289,1697516,4964504,10.01
4290,3947,4070520,18826.82
4291,4964504,5486307,5.01
4292,2018851,3934170,26.57
4293,6258255,1853530,0.01
4294,5366995,1417172,26.56
4295,5177572,1046542,0.01
4296,2398637,1853530,26.55
4297,3608670,3249968,0.01
4298,1237379,2421366,3.01
4299,6309559,6462575,26.53
4300,3934170,1233337,0.01
4301,3934170,1877353,26.52
4302,5602294,6272783,4410.95
4303,5726984,3116588,280.25
4304,1084382,2509335,5.01
4305,868699,4108998,31.5
4306,4108998,1084382,0.01
4307,1084382,54042,26.49
4308,6272783,5000859,4160.95
4309,5526050,3257210,27.48
4310,127252,330626,0.01
4311,880720,6462575,0.01
4312,54042,4753083,29.45
4313,4174613,4108998,0.01
4314,3398454,4948724,36.44
4315,4108998,3404332,0.35000000000000003
4316,3404332,3404332,26.43
4317,3404332,4313887,0.01
4318,4948724,5035429,31.42
4319,3590120,853463,0.01
4320,1323155,4474903,26.41
4321,4474903,4070520,26.4
4322,3403000,1476070,26.37
4323,5035429,753366,0.01
4324,6107627,1097243,1426.35
4325,524357,4824730,55.01
4326,4824730,880720,26.34
4327,1097243,3612611,1395.01
4328,870451,3901186,26.389999999999997
4329,1356735,4427421,27.25
4330,3612611,5067177,1416.23
4331,5067177,2888104,5.01
4332,1280637,4454108,26.22
4333,4454108,1280637,0.01
4334,1280637,141907,26.21
4335,278953,2820309,0.01
4336,2888104,1280637,26.13
4337,2603024,4526316,1406.12
4338,4526316,2691991,5.01
4339,880720,6462575,26.11
4340,950086,4278594,1370.01
4341,530454,241732,26.1
4342,6047423,530454,0.01
4343,4278594,3024797,1391.04
4344,6047423,530454,0.01
4345,3024797,6421645,1360.01
4346,1323155,4474903,26.02
4347,6421645,5002160,1355.01
4348,5002160,2882063,31.01
4349,1016985,5972917,0.02
4350,5972917,1016985,26.0
4351,2823094,3613069,0.01
4352,685919,6342556,30.99
4353,5456215,4823055,3125.01
4354,6104445,849268,35.980000000000004
4355,849268,2018851,0.01
4356,852210,1237379,25.97
4357,4729269,6266930,1340.01
4358,1323155,4474903,25.96
4359,4125191,1696274,0.01
4360,5712321,1927524,525.95
4361,6266930,5244820,1335.01
4362,5244820,3742251,30.94
4363,3742251,2510192,0.01
4364,2779819,5208713,1350.93
4365,5230964,2827799,0.01
4366,5208713,5532905,1345.92
4367,2510192,3286206,0.01
4368,5532905,6237048,1315.01
4369,6237048,1578773,1335.9
4370,3286206,3742251,5.01
4371,1578773,5788611,1330.89
4372,5788611,3921270,1300.01
4373,3921270,4380207,1320.88
4374,321162,1084382,0.01
4375,4380207,4922403,21.0
4376,1878315,3646405,7.0
4377,1084382,1806116,29.32
4378,1806116,4266047,90.68
4379,638423,3932590,25.0
4380,1448035,5424758,1310.0
4381,407363,3303902,40.0
4382,3646405,3934170,850.0
4383,5424758,2639652,5.97
4384,526183,5313267,77.3
4385,3685991,4983314,32.7
4386,4948134,5774788,90.68
4387,1483862,2247192,1269.32
4388,2141749,5972917,2.0
4389,964023,3286206,6.0
4390,5972917,1016985,100.0
4391,5774788,1999951,7.0
4392,3742251,3544831,85.68
4393,2247192,3293010,35.0
4394,3293010,518134,3.6
4395,2974946,5493666,5.01
4396,1408573,1999951,100.0
4397,5259431,4443814,6.0
4398,2696612,1950614,304.0
4399,414045,1884939,1231.0
4400,1884939,2720166,1226.0
4401,2720166,6204088,12.75
4402,5127387,1906548,1240.0
4403,1906548,1793336,1259.0
4404,1793336,4732801,6.0
4405,4379213,1546269,6.0
4406,1321424,6046056,28.0
4407,5005094,1259915,1215.0
4408,518134,3926366,100.0
4409,3926366,2510192,5.0
4410,1259915,2445314,4335.0
4411,749161,1086948,3150.0
4412,3710024,2691991,250.0
4413,2445314,5456475,1275.0
4414,530454,1761981,1000.0
4415,942556,1761981,499.39
4416,5456475,1596415,1185.0
4417,1596415,2923425,1180.0
4418,1323155,4474903,550.0
4419,2923425,5336594,2105.0
4420,2709442,847859,455.0
4421,569601,2771513,1455.0
4422,2771513,4481215,1152.0
4423,4481215,4400744,43.0
4424,1660442,3386371,1290.0
4425,3386371,3741682,1685.0
4426,847859,853463,100.0
4427,3741682,4464399,1131.0
4428,4464399,993098,1593.8
4429,993098,3538273,1220.0
4430,3538273,3993100,1215.0
4431,3993100,5269261,91.8
4432,3693040,4167938,15.17
4433,1701234,4475169,99.99
4434,3545051,3571092,155.0
4435,4475169,1701234,100.0
4436,2771497,5461567,1500.0
4437,5461567,2106804,1245.0
4438,329785,1701234,150.0
4439,4475169,4449914,150.95
4440,355896,4475169,4250.0
4441,2106804,4717544,45.0
4442,1017936,5640674,15.0
4443,3150294,5640674,10.0
4444,331321,5931010,10.0
4445,195666,5457785,105.0
4446,2086408,3922127,1074.15
4447,3934170,3704538,90.85
4448,3922127,6437639,105.0
4449,5877591,2531553,105.0
4450,1749509,5840683,1350.0
4451,5840683,3568242,10677.08
4452,1081109,2872617,1766.29
4453,2872617,6203183,1135.0
4454,6203183,6010862,5055.0
4455,1616253,6010862,14.48
4456,277643,6010862,54.0
4457,3955981,6010862,6.0
4458,412184,6373160,1020.0
4459,2206062,1084382,40.0
4460,1323155,4474903,200.0
4461,168707,248056,200.0
4462,1084382,4722493,21.0
4463,4722493,3263949,64.0
4464,1701234,4823055,3125.01
4465,3263949,4575051,58.99
4466,5269261,5640674,9.99
4467,329785,5640674,39.0
4468,4474903,4070520,39.0
4469,4575051,5524631,6.0
4470,5524631,4474903,48.0
4471,3901370,2531553,1.0
4472,1778088,794492,47.0
4473,1377943,1476070,2.0
4474,127397,430618,1.0
4475,6373160,3586925,1006.0
4476,3586925,2730624,1042.0
4477,2730624,5113223,996.0
4478,5113223,2531553,46.0
4479,384119,2604166,986.0
4480,2604166,1137307,45.0
4481,13657,2788091,976.0
4482,2788091,4955704,1009.0
4483,4984640,2749766,38.0
4484,4955704,2819945,966.0
4485,142688,2906027,38.0
4486,2906027,245927,1.0
4487,329785,5640674,1.0
4488,2819945,4799909,996.0
4489,1224086,5640674,6001.0
4490,4799909,6477871,990.0
4491,5279683,5640674,3001.0
4492,6477871,5905185,984.0
4493,5905185,4729847,946.0
4494,4729847,1163822,38.0
4495,1163822,2531553,153.0
4496,3975943,6231347,30.0
4497,10747,5147262,1035.0
4498,5147262,6077554,997.0
4499,862490,3975943,33.0
4500,3975943,3975943,1.0
4501,3975943,6231347,1.0
4502,329785,1795055,4629.0
4503,6077554,4488711,1925.0
4504,4488711,4343809,921.0
4505,862490,6231347,1.0
4506,4343809,6231347,255.0
4507,2214299,3662996,97.0
4508,3662996,1084382,200.0
4509,1084382,5607926,80.0
4510,5607926,6231347,120.0
4511,4474903,4070520,80.0
4512,925175,5380235,915.0
4513,5640674,4570444,40.0
4514,5640674,387954,17010.0
4515,387954,4570444,17025.0
4516,5380235,4691150,1000.0
4517,4691150,5909015,10.0
4518,6047423,530454,5.0
4519,430618,5173599,15.0
4520,5173599,430618,10.0
4521,557711,3701804,6678.0
4522,2975045,4515476,900.0
4523,4515476,4759598,985.0
4524,4759598,3384485,105.0
4525,2321672,5963373,5005.0
4526,5894171,2576362,805.0
4527,3498325,4628583,205.0
4528,2173802,4974720,1365.0
4529,2576362,1377943,305.0
4530,4974720,4178678,310.0
4531,894819,1084382,100.0
4532,546921,4102903,54.9
4533,2753664,4102903,100.0
4534,1084382,4266644,2300.0
4535,2838834,2845648,250.0
4536,4126369,2596835,955.0
4537,2596835,5783135,105.0
4538,3839646,3103784,1655.0
4539,3019647,3148244,940.0
4540,1614774,763121,15.0
4541,3148244,1400253,1085.0
4542,1400253,1461636,840.0
4543,1461636,4411893,830.0
4544,4411893,1845002,920.0
4545,1845002,4523942,1315.0
4546,4523942,3437304,1710.0
4547,329785,1614774,1.0
4548,3437304,3919903,807.0
4549,3919903,2896130,53.0
4550,1614774,1325935,1.0
4551,1325935,4355326,5046.0
4552,4355326,2532832,46.0
4553,2724278,319122,796.0
4554,2896130,1084382,45.0
4555,510140,5483275,1.05
4556,2816007,4033794,0.1
4557,1084382,5024319,44.89
4558,319122,3444984,5.01
4559,272100,6095758,827.68
4560,6095758,3716821,12.32
4561,87384,6266597,802.58
4562,1377943,1325935,200.0
4563,1325935,6454360,100.0
4564,1377943,1614774,0.03
4565,1614774,1325935,0.07
4566,3619308,4102903,0.07
4567,48970,3157814,814.67
4568,1795055,4701357,1044.6
4569,5454,5349920,12.07
4570,4474903,4070520,91.55
4571,4701357,1325935,1.49
4572,1325935,5682089,9.5
4573,1325935,5682089,1000.0
4574,5682089,5682089,41.06
4575,3157814,2554048,773.94
4576,2554048,4241583,5005.0
4577,3780589,2956007,54.0
4578,1738613,1377943,1.0
4579,494336,4489373,549.0
4580,1381405,6474619,54.0
4581,3603648,5690947,746.0
4582,5690947,2521740,789.0
4583,5358487,5629129,2.0
4584,5629129,5358487,49.0
4585,530182,5629129,350.0
4586,5629129,5925425,49.67
4587,5925425,5986360,6.33
4588,5986360,5358487,2.0
4589,193048,5537484,2.0
4590,5537484,5358487,1.0
4591,5358487,5629129,1.69
4592,950897,5629129,0.96
4593,5629129,5358487,0.63
4594,5629129,5358487,100.01
4595,568591,5358487,0.93
4596,3038168,5358487,0.05
4597,886123,5358487,1.01
4598,1666981,5358487,0.68
4599,2602556,5358487,1.26
4600,4546370,5358487,33.339999999999996
4601,105199,6375216,66.9
4602,6375216,5358487,71.01
4603,4166027,5358487,0.4
4604,6047423,530454,0.28
4605,88495,5358487,15.99
4606,2521740,4993749,5.38
4607,1089306,4890839,730.01
4608,1835912,2167791,13.99
4609,2167791,6021840,4.45
4610,1713234,880720,100.0
4611,1084382,1272261,155.0
4612,4474903,4070520,100.0
4613,800630,1311038,5.01
4614,5081192,2347194,0.99
4615,5081192,2375248,100.0
4616,568578,3760649,25.99
4617,530454,4656326,3.03
4618,3739791,4241583,0.99
4619,3760649,3636546,270.0
4620,3636546,3425592,215.0
4621,3425592,6347123,205.0
4622,1728836,3551512,105.0
4623,5358487,5629129,150.0
4624,5629129,5358487,13.01
4625,1906064,5358487,17.01
4626,4373604,5358487,250.01
4627,5208637,5358487,400.01
4628,2729860,5358487,0.89
4629,1512613,5358487,375.01
4630,4651075,5358487,600.01
4631,3395113,5358487,100.01
4632,5021903,5358487,500.01
4633,2470711,5358487,102.01
4634,79499,5358487,1.69
4635,3907877,5358487,2.69
4636,3600205,5358487,750.69
4637,859257,5358487,1.29
4638,1355808,5358487,250.69
4639,4102010,5358487,230.69
4640,5086546,5358487,20.69
4641,4793750,5519346,175.06
4642,5519346,5358487,200.01
4643,1441660,5358487,200.01
4644,4217735,5358487,150.01
4645,3685433,5358487,450.01
4646,1562175,6252102,100.01
4647,6252102,5358487,2.0
4648,3551512,1199065,463.5
4649,129886,1084382,136.5
4650,1084382,5812538,305.0
4651,5358487,3784110,1000.38
4652,3784110,5629129,0.42
4653,5812538,4408773,0.4
4654,4890839,269726,1225.0
4655,269726,3414801,25.71
4656,812180,4517629,105.0
4657,2726033,1607645,1410.0
4658,3934170,510140,0.03
4659,880720,6462575,0.05
4660,1607645,5736497,5.02
4661,5736497,4401196,154.0
4662,4401196,1504676,100.0
4663,2673957,203556,150.0
4664,5386184,423864,900.0
4665,510140,3215387,100.0
4666,6462575,4241583,250.0
4667,423864,3962661,707.34
4668,3962661,2520144,53.19
4669,2416801,1122198,5.46
4670,2520144,3934170,159.07
4671,3215387,4953354,2650.33
4672,1806980,1698330,10685.0
4673,4412134,2178548,5666.35
4674,1971119,3633534,31.650000000000002
4675,321162,3955981,103.0
4676,321162,6373160,93.79
4677,1009341,4474903,27.21
4678,1504676,1836451,256.07
4679,1836451,5846510,13.93
4680,1504676,3932782,251.0
4681,5006984,830339,150.0
4682,3932782,1504676,1472.3
4683,830339,2136404,150.0
4684,412184,3477801,150.0
4685,5682089,4301195,2506.66
4686,3701804,4860045,1678.0
4687,1698330,3658460,685.0
4688,5963373,3023173,1.0
4689,1377943,6377675,49.47
4690,4454108,1226856,37.01
4691,1618217,1558821,1000.0
4692,1226856,5324360,800.0
4693,5324360,4832439,100.0
4694,229380,3871240,100.0
4695,1377943,6199808,8200.0
4696,6047423,530454,250.0
4697,3658460,6229940,1725.0
4698,1233749,6329657,1400.0
4699,6229940,6329657,455.0
4700,4015817,5808135,707.01
4701,1504676,2000770,400.0
4702,2000770,2109683,100.5
4703,321162,4342922,403.22
4704,321162,4342922,203.23
4705,1754206,5629926,151.2
4706,4108863,1432215,10.03
4707,574966,6176395,27.009999999999998
4708,3633534,4342922,151.25
4709,4342922,5629926,100.0
4710,2604691,1084382,200.0
4711,4241583,6013466,10350.0
4712,423145,6013466,3000.0
4713,6013466,1377943,25.0
4714,6462575,4241583,24.77
4715,4241583,6013466,200.0
4716,6013466,1618217,49.0
4717,321162,4342922,4.0
